#'chr'	'start'	'end'	'CD24Mid-1'	'CD24Neg-2'	'CD24Mid-3'	'CD24Neg-4'	'CD24Mid-5'	'CD24Neg-6'	'CD24Mid-7'	'CD24Neg-8'
chr11	76453100	76463100	1151.0	871.0	1210.0	1260.0	993.0	953.0	1804.0	1013.0
chr11	76463100	76473100	629.0	569.0	709.0	698.0	593.0	549.0	1117.0	657.0
chr11	76473100	76483100	354.0	348.0	478.0	454.0	258.0	214.0	476.0	262.0
chr11	76483100	76493100	267.0	218.0	313.0	340.0	85.0	90.0	183.0	100.0
chr11	76493100	76503100	503.0	404.0	464.0	516.0	195.0	185.0	226.0	200.0
chr11	76503100	76513100	72.0	51.0	90.0	86.0	25.0	24.0	48.0	18.0
chr11	76513100	76523100	20.0	12.0	15.0	11.0	7.0	4.0	2.0	4.0
chr11	76523100	76533100	11.0	8.0	6.0	1.0	4.0	6.0	6.0	9.0
chr11	76533100	76543100	11.0	19.0	21.0	14.0	0.0	16.0	16.0	13.0
chr11	76543100	76553100	456.0	676.0	586.0	842.0	29.0	78.0	80.0	55.0
chr11	76553100	76563100	197.0	229.0	172.0	242.0	56.0	64.0	79.0	56.0
chr11	76563100	76573100	12.0	21.0	29.0	13.0	11.0	11.0	2.0	12.0
chr11	76573100	76583100	25.0	16.0	33.0	11.0	14.0	8.0	8.0	10.0
chr11	76583100	76593100	19.0	25.0	21.0	13.0	2.0	7.0	10.0	8.0
chr11	76593100	76603100	209.0	243.0	210.0	183.0	46.0	39.0	49.0	54.0
chr11	76603100	76613100	15.0	15.0	29.0	8.0	12.0	10.0	11.0	14.0
chr11	76613100	76623100	150.0	163.0	234.0	217.0	86.0	66.0	154.0	65.0
chr11	76623100	76633100	51.0	38.0	83.0	56.0	30.0	20.0	40.0	17.0
chr11	76633100	76643100	1.0	2.0	0.0	4.0	0.0	0.0	0.0	0.0
chr11	76643100	76653100	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0
chr11	76653100	76663100	4.0	0.0	4.0	0.0	0.0	0.0	0.0	2.0
chr11	76663100	76673100	6.0	13.0	14.0	2.0	2.0	1.0	4.0	0.0
chr11	76673100	76683100	0.0	2.0	0.0	0.0	0.0	4.0	0.0	0.0
chr11	76683100	76693100	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
chr11	76693100	76703100	2.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0
chr11	76703100	76713100	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	76713100	76723100	0.0	0.0	2.0	0.0	3.0	1.0	0.0	0.0
chr11	76723100	76733100	1440.0	1380.0	1711.0	1736.0	792.0	892.0	1578.0	873.0
chr11	76733100	76743100	219.0	181.0	303.0	343.0	115.0	138.0	201.0	139.0
chr11	76743100	76753100	126.0	157.0	233.0	232.0	85.0	98.0	195.0	80.0
chr11	76753100	76763100	165.0	193.0	238.0	250.0	117.0	111.0	203.0	107.0
chr11	76763100	76773100	29.0	39.0	43.0	51.0	24.0	21.0	27.0	22.0
chr11	76773100	76783100	3157.0	3460.0	4381.0	4463.0	1066.0	1312.0	2001.0	1260.0
chr11	76783100	76793100	463.0	483.0	907.0	1025.0	185.0	232.0	320.0	231.0
chr11	76793100	76803100	396.0	431.0	875.0	966.0	135.0	208.0	320.0	194.0
chr11	76803100	76813100	307.0	266.0	682.0	777.0	80.0	140.0	284.0	148.0
chr11	76813100	76823100	144.0	152.0	308.0	328.0	58.0	92.0	126.0	80.0
chr11	76823100	76833100	13.0	10.0	28.0	16.0	2.0	2.0	11.0	6.0
chr11	76833100	76843100	115.0	85.0	290.0	322.0	22.0	57.0	100.0	51.0
chr11	76843100	76853100	149.0	91.0	343.0	397.0	34.0	90.0	104.0	74.0
chr11	76853100	76863100	2.0	1.0	2.0	6.0	2.0	0.0	2.0	0.0
chr11	76863100	76873100	12.0	9.0	9.0	6.0	4.0	4.0	13.0	5.0
chr11	76873100	76883100	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
chr11	76883100	76893100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
chr11	76893100	76903100	0.0	0.0	4.0	0.0	7.0	15.0	27.0	21.0
chr11	76903100	76913100	17.0	23.0	18.0	23.0	245.0	493.0	890.0	623.0
chr11	76913100	76923100	42.0	40.0	14.0	24.0	622.0	692.0	977.0	1002.0
chr11	76923100	76933100	0.0	1.0	2.0	0.0	4.0	2.0	6.0	8.0
chr11	76933100	76943100	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0
chr11	76943100	76953100	718.0	824.0	863.0	935.0	228.0	172.0	370.0	208.0
chr11	76953100	76963100	205.0	249.0	243.0	261.0	65.0	54.0	133.0	56.0
chr11	76963100	76973100	735.0	859.0	922.0	915.0	206.0	212.0	352.0	249.0
chr11	76973100	76983100	57.0	79.0	68.0	102.0	6.0	25.0	20.0	30.0
chr11	76983100	76993100	1094.0	1277.0	1010.0	1173.0	331.0	308.0	411.0	337.0
chr11	76993100	77003100	2.0	0.0	0.0	1.0	4.0	0.0	0.0	1.0
chr11	77003100	77013100	542.0	377.0	451.0	399.0	390.0	309.0	578.0	288.0
chr11	77013100	77023100	1201.0	881.0	893.0	855.0	794.0	631.0	1107.0	645.0
chr11	77023100	77033100	1487.0	995.0	1092.0	915.0	1010.0	842.0	1576.0	918.0
chr11	77033100	77043100	2.0	10.0	7.0	4.0	2.0	0.0	6.0	0.0
chr11	77043100	77053100	577.0	602.0	1008.0	1001.0	233.0	342.0	696.0	438.0
chr11	77053100	77063100	64.0	61.0	109.0	107.0	17.0	35.0	73.0	44.0
chr11	77063100	77073100	14.0	22.0	16.0	16.0	2.0	10.0	10.0	14.0
chr11	77073100	77083100	41.0	54.0	84.0	61.0	17.0	23.0	49.0	38.0
chr11	77083100	77093100	16.0	13.0	9.0	16.0	8.0	6.0	5.0	15.0
chr11	77093100	77103100	95.0	52.0	99.0	98.0	21.0	38.0	37.0	33.0
chr11	77103100	77113100	65.0	66.0	90.0	101.0	27.0	12.0	19.0	38.0
chr11	77113100	77123100	20.0	43.0	36.0	38.0	3.0	12.0	23.0	11.0
chr11	77123100	77133100	19.0	15.0	13.0	20.0	2.0	13.0	1.0	7.0
chr11	77133100	77143100	25.0	52.0	61.0	64.0	9.0	13.0	20.0	24.0
chr11	77143100	77153100	83.0	80.0	89.0	60.0	27.0	44.0	52.0	43.0
chr11	77153100	77163100	8.0	3.0	4.0	7.0	0.0	0.0	1.0	9.0
chr11	77163100	77173100	5.0	5.0	0.0	15.0	7.0	5.0	13.0	9.0
chr11	77173100	77183100	2.0	4.0	0.0	4.0	0.0	0.0	0.0	4.0
chr11	77183100	77193100	29.0	31.0	14.0	35.0	17.0	9.0	16.0	15.0
chr11	77193100	77203100	28.0	30.0	28.0	45.0	10.0	10.0	6.0	12.0
chr11	77203100	77213100	11.0	26.0	9.0	19.0	8.0	3.0	9.0	2.0
chr11	77213100	77223100	57.0	86.0	113.0	143.0	38.0	24.0	42.0	43.0
chr11	77223100	77233100	20.0	68.0	49.0	29.0	17.0	29.0	18.0	43.0
chr11	77233100	77243100	30.0	40.0	46.0	32.0	20.0	22.0	11.0	24.0
chr11	77243100	77253100	43.0	87.0	52.0	46.0	47.0	42.0	28.0	38.0
chr11	77253100	77263100	61.0	75.0	67.0	43.0	26.0	33.0	33.0	35.0
chr11	77263100	77273100	34.0	23.0	32.0	27.0	26.0	16.0	8.0	16.0
chr11	77273100	77283100	22.0	57.0	42.0	26.0	16.0	15.0	25.0	21.0
chr11	77283100	77293100	25.0	33.0	46.0	35.0	17.0	29.0	26.0	10.0
chr11	77293100	77303100	3964.0	5763.0	7573.0	8932.0	676.0	829.0	1434.0	1579.0
chr11	77303100	77313100	18.0	15.0	34.0	26.0	13.0	18.0	10.0	15.0
chr11	77313100	77323100	13.0	19.0	19.0	16.0	14.0	10.0	5.0	6.0
chr11	77323100	77333100	41.0	67.0	61.0	93.0	28.0	31.0	49.0	46.0
chr11	77333100	77343100	25.0	44.0	70.0	60.0	11.0	23.0	48.0	34.0
chr11	77343100	77353100	64.0	103.0	77.0	66.0	92.0	81.0	81.0	81.0
chr11	77353100	77363100	26.0	35.0	38.0	41.0	8.0	9.0	16.0	27.0
chr11	77363100	77373100	37.0	55.0	44.0	51.0	16.0	20.0	16.0	22.0
chr11	77373100	77383100	23.0	39.0	35.0	36.0	24.0	10.0	11.0	21.0
chr11	77383100	77393100	18.0	36.0	37.0	56.0	15.0	21.0	14.0	29.0
chr11	77393100	77403100	19.0	44.0	47.0	68.0	26.0	29.0	25.0	41.0
chr11	77403100	77413100	22.0	46.0	61.0	72.0	23.0	14.0	22.0	34.0
chr11	77413100	77423100	57.0	80.0	97.0	93.0	31.0	30.0	61.0	29.0
chr11	77423100	77433100	58.0	83.0	112.0	131.0	39.0	31.0	41.0	50.0
chr11	77433100	77443100	48.0	84.0	113.0	129.0	19.0	33.0	62.0	33.0
chr11	77443100	77453100	140.0	144.0	234.0	306.0	43.0	48.0	80.0	78.0
chr11	77453100	77463100	1265.0	1384.0	1565.0	1759.0	408.0	479.0	603.0	574.0
chr11	77463100	77473100	768.0	859.0	681.0	671.0	104.0	112.0	97.0	114.0
chr11	77473100	77483100	356.0	397.0	410.0	454.0	47.0	54.0	42.0	29.0
chr11	77483100	77493100	55.0	50.0	76.0	60.0	14.0	6.0	4.0	8.0
chr11	77493100	77503100	836.0	876.0	925.0	895.0	393.0	407.0	545.0	423.0
chr11	77503100	77513100	3214.0	3340.0	3170.0	3078.0	2040.0	2277.0	3500.0	2243.0
chr11	77513100	77523100	62.0	87.0	81.0	93.0	53.0	78.0	200.0	85.0
chr11	77523100	77533100	647.0	688.0	994.0	864.0	254.0	368.0	661.0	453.0
chr11	77533100	77543100	1256.0	1354.0	2462.0	2487.0	452.0	709.0	1266.0	828.0
chr11	77543100	77553100	157.0	143.0	328.0	386.0	78.0	96.0	164.0	95.0
chr11	77553100	77563100	157.0	194.0	422.0	491.0	93.0	103.0	227.0	135.0
chr11	77563100	77573100	74.0	109.0	157.0	217.0	34.0	65.0	92.0	53.0
chr11	77573100	77583100	86.0	106.0	225.0	241.0	35.0	73.0	79.0	65.0
chr11	77583100	77593100	63.0	86.0	120.0	113.0	30.0	45.0	59.0	49.0
chr11	77593100	77603100	38.0	85.0	74.0	81.0	47.0	27.0	48.0	33.0
chr11	77603100	77613100	68.0	64.0	172.0	186.0	42.0	44.0	104.0	69.0
chr11	77613100	77623100	0.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0
chr11	77623100	77633100	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0
chr11	77633100	77643100	1.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0
chr11	77643100	77653100	89.0	67.0	68.0	47.0	17.0	17.0	30.0	39.0
chr11	77653100	77663100	0.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0
chr11	77663100	77673100	1.0	0.0	0.0	2.0	0.0	3.0	0.0	3.0
chr11	77673100	77683100	6.0	2.0	0.0	2.0	4.0	0.0	1.0	0.0
chr11	77683100	77693100	1124.0	1217.0	2181.0	2232.0	443.0	660.0	1137.0	856.0
chr11	77693100	77703100	279.0	234.0	527.0	415.0	129.0	152.0	215.0	238.0
chr11	77703100	77713100	1255.0	1353.0	2104.0	2118.0	471.0	833.0	1219.0	1001.0
chr11	77713100	77723100	974.0	1103.0	1361.0	1408.0	361.0	670.0	884.0	654.0
chr11	77723100	77733100	1.0	3.0	6.0	6.0	7.0	4.0	1.0	6.0
chr11	77733100	77743100	3.0	0.0	6.0	0.0	8.0	5.0	5.0	8.0
chr11	77743100	77753100	1.0	0.0	9.0	3.0	0.0	1.0	6.0	0.0
chr11	77753100	77763100	8.0	6.0	4.0	10.0	9.0	3.0	10.0	4.0
chr11	77763100	77773100	78.0	55.0	107.0	108.0	74.0	82.0	127.0	102.0
chr11	77773100	77783100	586.0	552.0	809.0	856.0	625.0	664.0	1090.0	735.0
chr11	77783100	77793100	119.0	91.0	105.0	112.0	95.0	128.0	137.0	126.0
chr11	77793100	77803100	106.0	66.0	92.0	59.0	76.0	70.0	109.0	66.0
chr11	77803100	77813100	67.0	41.0	72.0	60.0	83.0	91.0	79.0	89.0
chr11	77813100	77823100	690.0	535.0	690.0	819.0	700.0	754.0	1025.0	749.0
chr11	77823100	77833100	823.0	660.0	890.0	878.0	1068.0	953.0	1542.0	955.0
chr11	77833100	77843100	619.0	459.0	602.0	599.0	678.0	741.0	1114.0	797.0
chr11	77843100	77853100	1628.0	1305.0	1442.0	1471.0	1605.0	1755.0	2609.0	1955.0
chr11	77853100	77863100	767.0	610.0	654.0	676.0	862.0	962.0	1341.0	906.0
chr11	77863100	77873100	1524.0	1102.0	1001.0	1204.0	1849.0	2116.0	2852.0	2090.0
chr11	77873100	77883100	1030.0	810.0	720.0	771.0	870.0	783.0	1278.0	753.0
chr11	77883100	77893100	576.0	473.0	514.0	554.0	399.0	450.0	745.0	413.0
chr11	77893100	77903100	103.0	89.0	81.0	87.0	77.0	59.0	155.0	68.0
chr11	77903100	77913100	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
chr11	77913100	77923100	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
chr11	77923100	77933100	0.0	3.0	0.0	0.0	1.0	1.0	0.0	0.0
chr11	77933100	77943100	0.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0
chr11	77943100	77953100	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
chr11	77953100	77963100	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0
chr11	77963100	77973100	1.0	1.0	0.0	2.0	0.0	1.0	0.0	1.0
chr11	77973100	77983100	124.0	119.0	184.0	168.0	44.0	35.0	72.0	31.0
chr11	77983100	77993100	200.0	224.0	283.0	280.0	47.0	70.0	94.0	96.0
chr11	77993100	78003100	28.0	54.0	47.0	28.0	18.0	6.0	14.0	27.0
chr11	78003100	78013100	311.0	355.0	439.0	509.0	106.0	107.0	193.0	154.0
chr11	78013100	78023100	586.0	620.0	722.0	684.0	209.0	175.0	299.0	246.0
chr11	78023100	78033100	2132.0	2269.0	2079.0	2087.0	745.0	793.0	1358.0	1026.0
chr11	78033100	78043100	452.0	477.0	391.0	431.0	28.0	34.0	63.0	43.0
chr11	78043100	78053100	72.0	78.0	55.0	99.0	7.0	11.0	7.0	14.0
chr11	78053100	78063100	754.0	751.0	681.0	708.0	116.0	69.0	50.0	78.0
chr11	78063100	78073100	4.0	2.0	4.0	5.0	0.0	1.0	1.0	0.0
chr11	78073100	78083100	1292.0	1326.0	1240.0	1327.0	441.0	374.0	507.0	345.0
chr11	78083100	78093100	1.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0
chr11	78093100	78103100	35.0	48.0	41.0	37.0	12.0	25.0	34.0	34.0
chr11	78103100	78113100	29.0	42.0	40.0	23.0	16.0	23.0	31.0	18.0
chr11	78113100	78123100	27.0	38.0	23.0	16.0	10.0	13.0	31.0	20.0
chr11	78123100	78133100	25.0	29.0	35.0	26.0	14.0	12.0	26.0	21.0
chr11	78133100	78143100	37.0	54.0	41.0	39.0	39.0	24.0	36.0	41.0
chr11	78143100	78153100	144.0	133.0	143.0	174.0	74.0	66.0	123.0	64.0
chr11	78153100	78163100	4157.0	3535.0	4108.0	3404.0	1938.0	1542.0	2006.0	1540.0
chr11	78163100	78173100	843.0	613.0	757.0	692.0	298.0	246.0	231.0	259.0
chr11	78173100	78183100	32154.0	36337.0	30620.0	29123.0	6920.0	5335.0	6788.0	5492.0
chr11	78183100	78193100	3100.0	3957.0	3536.0	3402.0	688.0	580.0	689.0	577.0
chr11	78193100	78203100	14.0	8.0	19.0	8.0	10.0	2.0	12.0	8.0
chr11	78203100	78213100	2669.0	2485.0	2463.0	2618.0	1071.0	1098.0	1708.0	1285.0
chr11	78213100	78223100	1406.0	1380.0	1673.0	1819.0	553.0	592.0	1130.0	685.0
chr11	78223100	78233100	1452.0	1609.0	2322.0	2550.0	581.0	617.0	1281.0	702.0
chr11	78233100	78243100	192.0	190.0	292.0	329.0	62.0	80.0	160.0	96.0
chr11	78243100	78253100	1031.0	939.0	1069.0	1178.0	552.0	590.0	1016.0	678.0
chr11	78253100	78263100	1083.0	1039.0	1074.0	1216.0	697.0	786.0	1311.0	770.0
chr11	78263100	78273100	3139.0	3106.0	5219.0	5725.0	1766.0	1818.0	3928.0	1996.0
chr11	78273100	78283100	3419.0	2955.0	4127.0	4560.0	1924.0	2002.0	3609.0	2167.0
chr11	78283100	78293100	5726.0	5156.0	5928.0	5963.0	3381.0	3563.0	5957.0	4166.0
chr11	78293100	78303100	162.0	187.0	248.0	278.0	36.0	55.0	74.0	44.0
chr11	78303100	78313100	689.0	901.0	1053.0	1121.0	65.0	110.0	116.0	113.0
chr11	78313100	78323100	2502.0	2858.0	2829.0	2919.0	431.0	498.0	542.0	496.0
chr11	78323100	78333100	618.0	504.0	546.0	598.0	363.0	466.0	563.0	351.0
chr11	78333100	78343100	3201.0	3071.0	2959.0	2981.0	1215.0	1495.0	1881.0	1173.0
chr11	78343100	78353100	102.0	131.0	72.0	54.0	83.0	51.0	85.0	53.0
chr11	78353100	78363100	4.0	0.0	3.0	0.0	0.0	4.0	0.0	3.0
chr11	78363100	78373100	0.0	0.0	2.0	2.0	0.0	0.0	2.0	1.0
chr11	78373100	78383100	2.0	1.0	4.0	0.0	0.0	0.0	0.0	1.0
chr11	78383100	78393100	8.0	0.0	0.0	2.0	8.0	4.0	13.0	10.0
chr11	78393100	78403100	201.0	74.0	98.0	75.0	2475.0	2000.0	5943.0	2299.0
chr11	78403100	78413100	58.0	20.0	19.0	30.0	509.0	623.0	1883.0	582.0
chr11	78413100	78423100	15.0	3.0	14.0	11.0	147.0	124.0	515.0	140.0
chr11	78423100	78433100	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
chr11	78433100	78443100	0.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0
chr11	78443100	78453100	1.0	2.0	0.0	2.0	2.0	0.0	1.0	2.0
chr11	78453100	78463100	3.0	2.0	3.0	0.0	1.0	1.0	3.0	3.0
chr11	78463100	78473100	487.0	311.0	323.0	317.0	2409.0	5256.0	7214.0	2065.0
chr11	78473100	78483100	0.0	2.0	4.0	1.0	0.0	1.0	2.0	5.0
chr11	78483100	78493100	1.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0
chr11	78493100	78503100	0.0	1.0	1.0	2.0	1.0	1.0	2.0	0.0
chr11	78503100	78513100	771.0	786.0	797.0	862.0	202.0	241.0	368.0	243.0
chr11	78513100	78523100	3153.0	3372.0	2837.0	3053.0	1068.0	979.0	1599.0	1012.0
chr11	78523100	78533100	4224.0	3746.0	4330.0	4598.0	3163.0	3195.0	5819.0	3165.0
chr11	78533100	78543100	5318.0	6067.0	5417.0	5902.0	2320.0	2341.0	3506.0	2414.0
chr11	78543100	78553100	1199.0	1302.0	1295.0	1664.0	211.0	233.0	248.0	225.0
chr11	78553100	78563100	6.0	5.0	0.0	13.0	3.0	6.0	0.0	4.0
chr11	78563100	78573100	268.0	355.0	369.0	444.0	168.0	146.0	259.0	155.0
chr11	78573100	78583100	31.0	53.0	44.0	69.0	20.0	25.0	32.0	22.0
chr11	78583100	78593100	161.0	179.0	204.0	267.0	133.0	138.0	198.0	92.0
chr11	78593100	78603100	10.0	18.0	18.0	17.0	10.0	4.0	4.0	8.0
chr11	78603100	78613100	51.0	46.0	83.0	39.0	16.0	14.0	14.0	14.0
chr11	78613100	78623100	63.0	63.0	101.0	103.0	49.0	26.0	39.0	21.0
chr11	78623100	78633100	36.0	45.0	51.0	68.0	31.0	30.0	31.0	21.0
chr11	78633100	78643100	9.0	8.0	8.0	4.0	5.0	9.0	2.0	6.0
chr11	78643100	78653100	8.0	8.0	6.0	4.0	2.0	2.0	3.0	2.0
chr11	78653100	78663100	6.0	24.0	7.0	11.0	12.0	6.0	15.0	4.0
chr11	78663100	78673100	14.0	19.0	24.0	12.0	4.0	6.0	12.0	6.0
chr11	78673100	78683100	51.0	61.0	68.0	83.0	30.0	32.0	49.0	43.0
chr11	78683100	78693100	32.0	30.0	52.0	57.0	25.0	14.0	30.0	22.0
chr11	78693100	78703100	198.0	224.0	360.0	396.0	63.0	95.0	138.0	119.0
chr11	78703100	78713100	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	78713100	78723100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	78723100	78733100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
chr11	78733100	78743100	0.0	2.0	2.0	0.0	2.0	0.0	0.0	0.0
chr11	78743100	78753100	594.0	609.0	590.0	598.0	201.0	238.0	362.0	235.0
chr11	78753100	78763100	0.0	0.0	2.0	0.0	0.0	0.0	2.0	2.0
chr11	78763100	78773100	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
chr11	78773100	78783100	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
chr11	78783100	78793100	0.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0
chr11	78793100	78803100	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	78803100	78813100	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
chr11	78813100	78823100	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	78823100	78833100	50.0	34.0	42.0	45.0	5.0	7.0	19.0	14.0
chr11	78833100	78843100	708.0	649.0	806.0	867.0	147.0	166.0	245.0	158.0
chr11	78843100	78853100	434.0	422.0	428.0	494.0	100.0	102.0	175.0	106.0
chr11	78853100	78863100	12.0	10.0	6.0	7.0	0.0	3.0	6.0	1.0
chr11	78863100	78873100	2.0	7.0	3.0	15.0	2.0	0.0	2.0	4.0
chr11	78873100	78883100	0.0	2.0	0.0	6.0	2.0	2.0	2.0	0.0
chr11	78883100	78893100	2.0	4.0	2.0	4.0	0.0	4.0	2.0	0.0
chr11	78893100	78903100	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
chr11	78903100	78913100	2.0	5.0	1.0	1.0	0.0	0.0	0.0	0.0
chr11	78913100	78923100	15.0	43.0	25.0	105.0	51.0	49.0	82.0	46.0
chr11	78923100	78933100	72.0	72.0	77.0	200.0	55.0	59.0	116.0	67.0
chr11	78933100	78943100	117.0	156.0	118.0	362.0	121.0	102.0	230.0	193.0
chr11	78943100	78953100	231.0	275.0	147.0	676.0	345.0	270.0	582.0	396.0
chr11	78953100	78963100	2263.0	2182.0	1670.0	2705.0	1372.0	1307.0	2105.0	1572.0
chr11	78963100	78973100	21647.0	19803.0	18536.0	25135.0	9049.0	9264.0	13882.0	9856.0
chr11	78973100	78983100	4714.0	4557.0	4903.0	6398.0	1961.0	2056.0	2902.0	2064.0
chr11	78983100	78993100	1629.0	1655.0	1714.0	2310.0	637.0	688.0	1027.0	692.0
chr11	78993100	79003100	6.0	17.0	6.0	4.0	1.0	0.0	4.0	4.0
chr11	79003100	79013100	17.0	24.0	19.0	13.0	4.0	2.0	4.0	15.0
chr11	79013100	79023100	2222.0	1553.0	1948.0	2205.0	2492.0	2649.0	4900.0	3010.0
chr11	79023100	79033100	307.0	222.0	344.0	380.0	385.0	416.0	762.0	465.0
chr11	79033100	79043100	238.0	198.0	210.0	297.0	245.0	269.0	543.0	311.0
chr11	79043100	79053100	305.0	200.0	286.0	316.0	268.0	276.0	610.0	321.0
chr11	79053100	79063100	80.0	51.0	41.0	53.0	58.0	39.0	60.0	79.0
chr11	79063100	79073100	65.0	69.0	49.0	54.0	81.0	57.0	92.0	62.0
chr11	79073100	79083100	104.0	60.0	111.0	111.0	83.0	137.0	233.0	121.0
chr11	79083100	79093100	24.0	26.0	31.0	22.0	26.0	32.0	58.0	34.0
chr11	79093100	79103100	30.0	36.0	42.0	14.0	34.0	36.0	42.0	46.0
chr11	79103100	79113100	81.0	77.0	66.0	81.0	103.0	80.0	132.0	108.0
chr11	79113100	79123100	95.0	80.0	51.0	57.0	83.0	81.0	123.0	68.0
chr11	79123100	79133100	57.0	54.0	64.0	69.0	49.0	60.0	54.0	77.0
chr11	79133100	79143100	79.0	68.0	64.0	67.0	77.0	61.0	87.0	73.0
chr11	79143100	79153100	170.0	97.0	163.0	194.0	154.0	188.0	287.0	153.0
chr11	79153100	79163100	0.0	0.0	0.0	0.0	1.0	6.0	5.0	1.0
chr11	79163100	79173100	4.0	0.0	4.0	5.0	4.0	16.0	28.0	10.0
chr11	79173100	79183100	3.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0
chr11	79183100	79193100	4.0	8.0	2.0	8.0	12.0	7.0	4.0	11.0
chr11	79193100	79203100	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	79203100	79213100	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0
chr11	79213100	79223100	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
chr11	79223100	79233100	8.0	6.0	9.0	18.0	8.0	2.0	9.0	6.0
chr11	79233100	79243100	2017.0	2093.0	2534.0	2409.0	1414.0	1457.0	2727.0	1868.0
chr11	79243100	79253100	1149.0	1083.0	1673.0	1605.0	486.0	636.0	1189.0	831.0
chr11	79253100	79263100	301.0	332.0	463.0	476.0	130.0	156.0	303.0	232.0
chr11	79263100	79273100	4.0	5.0	2.0	4.0	0.0	2.0	0.0	0.0
chr11	79273100	79283100	7.0	2.0	4.0	2.0	0.0	0.0	0.0	0.0
chr11	79283100	79293100	2.0	6.0	2.0	0.0	0.0	0.0	2.0	1.0
chr11	79293100	79303100	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0
chr11	79303100	79313100	2.0	0.0	0.0	4.0	0.0	0.0	1.0	2.0
chr11	79313100	79323100	3.0	0.0	2.0	0.0	2.0	4.0	2.0	0.0
chr11	79323100	79333100	6.0	12.0	10.0	5.0	2.0	2.0	8.0	3.0
chr11	79333100	79343100	147.0	91.0	122.0	118.0	38.0	37.0	62.0	47.0
chr11	79343100	79353100	76.0	45.0	62.0	79.0	48.0	26.0	58.0	54.0
chr11	79353100	79363100	15.0	25.0	28.0	19.0	16.0	4.0	8.0	19.0
chr11	79363100	79373100	10.0	24.0	13.0	12.0	6.0	6.0	8.0	8.0
chr11	79373100	79383100	10.0	14.0	4.0	2.0	12.0	3.0	2.0	2.0
chr11	79383100	79393100	35.0	45.0	76.0	88.0	12.0	17.0	28.0	12.0
chr11	79393100	79403100	27.0	33.0	50.0	31.0	11.0	13.0	6.0	16.0
chr11	79403100	79413100	49.0	72.0	126.0	139.0	14.0	26.0	42.0	33.0
chr11	79413100	79423100	25.0	30.0	41.0	46.0	0.0	19.0	16.0	18.0
chr11	79423100	79433100	79.0	103.0	124.0	104.0	14.0	28.0	42.0	28.0
chr11	79433100	79443100	57.0	96.0	165.0	144.0	19.0	27.0	43.0	33.0
chr11	79443100	79453100	95.0	123.0	263.0	268.0	49.0	49.0	71.0	62.0
chr11	79453100	79463100	65.0	73.0	116.0	111.0	20.0	20.0	44.0	29.0
chr11	79463100	79473100	27.0	80.0	86.0	120.0	31.0	25.0	35.0	21.0
chr11	79473100	79483100	32.0	58.0	87.0	86.0	20.0	19.0	20.0	16.0
chr11	79483100	79493100	17.0	39.0	21.0	11.0	13.0	8.0	5.0	6.0
chr11	79493100	79503100	22.0	24.0	20.0	12.0	3.0	6.0	8.0	9.0
chr11	79503100	79513100	18.0	25.0	14.0	20.0	14.0	6.0	15.0	8.0
chr11	79513100	79523100	53.0	18.0	51.0	122.0	62.0	24.0	32.0	88.0
chr11	79523100	79533100	69.0	64.0	63.0	115.0	47.0	10.0	21.0	46.0
chr11	79533100	79543100	56.0	99.0	148.0	213.0	35.0	26.0	66.0	46.0
